연월,NO,monaCode,구분,소속,직위,이름,재산구분,본인과의 관계,재산의종류,소재지 면적 등 권리의 명세,종전가액,증가액,증가액실거래가격,감소액,감소액실거래가격,현재가액,변동사유
202503,5185,ZKB18611,1.국회의원,국회,국회의원,조인철,건물,본인,아파트(전세(임차)권),광주광역시 서구 치평동 금호대우아파트 건물 59.94㎡,"155,000",0,,0,,"155,000",
202503,5186,ZKB18611,1.국회의원,국회,국회의원,조인철,건물,배우자,아파트,세종특별자치시 반곡동 수루배마을1단지 건물 97.00㎡ 중78.00㎡,"456,927",0,,0,,"456,927",
202503,5187,ZKB18611,1.국회의원,국회,국회의원,조인철,건물,배우자,아파트(전세(임차)권),서울특별시 동작구 흑석동 흑석자이아파트 건물 84.96㎡,"480,000",0,,0,,"480,000",
202503,5188,ZKB18611,1.국회의원,국회,국회의원,조인철,건물,배우자,오피스텔(전세(임차)권),광주광역시 서구 치평동 삼성리더스빌 건물 113.03㎡,"20,000",0,,0,,"20,000",
202503,5189,ZKB18611,1.국회의원,국회,국회의원,조인철,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,배우자,자동차,"2012년식 제네시스 3.3 배기량(3,342cc)","7,160",0,,0,,"7,160",
202503,5190,ZKB18611,1.국회의원,국회,국회의원,조인철,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,배우자,자동차,"2022년식 GV80 3.5 가솔린 터보 배기량(3,470cc)","5,636",0,,0,,"5,636",
202503,5191,ZKB18611,1.국회의원,국회,국회의원,조인철,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,차녀,자동차,"2022년식 GV80 3.5 가솔린 터보 배기량(3,470cc)","55,796",0,,0,,"55,796",
202503,5192,ZKB18611,1.국회의원,국회,국회의원,조인철,예금,본인,,"광주은행 222(560 감소), 국민은행 132,752(49,783 증가),새마을금고중앙회 612, 신용협동조합중앙회 363, 신한라이프생명보험 54,451(1,049 증가), 주식회사 카카오뱅크 47, 한양증권 11","138,186","57,283",,"7,011",,"188,458","본인 소득 증가 및 배우자, 차녀 주식 매도로 인한 예수금 증액 등"
202503,5193,ZKB18611,1.국회의원,국회,국회의원,조인철,예금,배우자,,"AIA생명보험주식회사 6,372(189 증가), KB라이프생명보험 36,001, 광주은행 3,578(3,577 증가), 국민은행54,487(11,847 증가), 삼성생명보험 57,054(499 증가),새마을금고중앙회 100(100 증가), 신한라이프생명보험 34,260(982 증가), 주식회사 카카오뱅크 10,032(8,654 증가), 키움증권 121,355(119,186 증가)","178,205","145,034",,0,,"323,239","본인 소득 증가 및 배우자, 차녀 주식 매도로 인한 예수금 증액 등"
202503,5194,ZKB18611,1.국회의원,국회,국회의원,조인철,예금,차녀,,"KB증권 81,985(73,881 증가), 교보생명보험 10,076(3,527증가), 국민은행 12,303(826 감소), 주식회사 카카오뱅크 722(18,491 감소), 키움증권 46,252(45,217 증가)","48,030","123,842",,"20,534",,"151,338","본인 소득 증가 및 배우자, 차녀 주식 매도로 인한 예수금 증액 등"
202503,5195,ZKB18611,1.국회의원,국회,국회의원,조인철,정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금,본인,,"농협은행 22,848(22,757 증가)",91,"22,757",,0,,"22,848",후원금 증가
202503,5196,ZKB18611,1.국회의원,국회,국회의원,조인철,증권,배우자,상장주식,"ADOBEINC 0주(4주 감소), ADVANCEDMICRODEVICESINC 0주(25주 감소), ALIBABAGROUPHOLDINGLTDSPONADSEACH0주(4주 감소), ALIHEALTH 0주(2,000주 감소), ALPHABETINC 0주(40주 감소), AMAZONCOMINC 30주(10주 감소), APPLEINC 30주(5주 증가), ARCHERAVIATIONINC 20주(20주 증가), ARMHOLDINGSPLCSPONADSEACHREP1ORD50주(50주 증가), BABA-SW 0주(100주 감소), BEIGENE0주(200주 감소), BEIGENELTDSPONADSEACHREPR13ORDSH0주(2주 감소), BEYONDMEATINC 0주(4주 감소), BILIBILIINCSPONADSREP1ORDCLZ 0주(20주 감소), BLOCKINC 0주(10주 감소), BOEINGCO 0주(10주 감소), BROADCOMINC45주(45주 증가), BURNINGROCKBIOTECHLTDSPONADSEACHR0주(3주 감소), BYDCOMPANYLIMITED 0주(200주 감소), CANADIANSOLARINC 0주(10주 감소), COINBASEGLOBALINC 0주(5주 감소), DADANEXUSLTDSPONEACHADSREP4ORDS0주(20주 감소), DEXCOMINC 0주(16주 감소), DOCUSIGNINC0주(8주 감소), EHANGHOLDINGSLIMITEDSPONADSEACHREP0주(10주 감소), ETSYINC 0주(5주 감소), GENOR-B0주(1,000주 감소), IMABSPONADSEACHREP2.3ORDSHS0주(10주 감소), INNOVENTBIO 0주(1,000주 감소), INSULETCORPORATION 0주(2주 감소), IONQINC 15주(15주 증가), JD-SW 0주(159주 감소), JINKOSOLARHOLDINGCOLTDSPONADSEACH 0주(10주 감소), JOBYAVIATIONINC 40주(170주 감소), JUNSHIBIO 0주(200주감소), JWTHERAP-B 0주(500주 감소), KB금융지주보통주 90주(90주 증가), KEHOLDINGSINCSPONADSEACHREP3CLA0주(35주 감소), LIAUTOINCSPNADSECHREP2ORDSHSCL0주(50주 감소), LIG넥스원보통주 10주(10주 증가), LILIUMNV 0주(150주 감소), MEITUAN-W 0주(220주 감소), METAPLATFORMSINC 20주(17주 증가), MICRONTECHNOLOGYINC 0주(10주 감소), MICROSOFTCORP25주(15주 증가), NAVER보통주 0주(20주 감소), NETFLIXINC 0주(6주 감소), NIOINCSPONADSEACHREP1ORDSHSCLAS 0주(71주 감소), NTES-S 0주(100주 감소), NUSCALEPOWERCORPORATION 35주(35주 증가), NVIDIACORP 95주(40주 증가), OFFCNEDUCATIONTECHNOLOGYCOLTD 0주(200주 감소), PALANTIRTECHINC 85주(85주 증가), PINTERESTINC 0주(17주 감소), PROYACOSMETICSCOLTD 0주(196주 감소), QUALCOMMINC 0주(10주 감소), QUANTUMSCAPECORPORATION 0주(10주 감소), RIVIANAUTOMOTIVEINC 0주(10주 감소), SCHRODINGERINC 0주(35주 감소), SEALIMITEDADSEACHREPONECLASSAORD 0주(28주 감소), SNOWFLAKEINC 0주(5주 감소), SPOTIFYTECHNOLOGYS.A.5주(5주 증가), SUNPOWERCORP 0주(10주 감소), TAIWANSEMICONDUCTORMANUFACTURINGSPON 85주(85주 증가), TAKETWOINTERACTIVESOFTWAREINC 0주(17주 감소), TELADOCHEALTHINC 0주(10주 감소), TEMPUSAIINC 5주(5주 증가), TENCENT 0주(200주 감소), TESLAINC 40주(1주 증가), TONGCHENGTRAVEL 0주(800주 감소), UBERTECHNOLOGIESINC 0주(21주 감소), UNITYSOFTWAREINC 0주(22주 감소), WUXIAPPTEC 0주(480주 감소), WUXIBIO0주(1,500주 감소), XIAOMI-W 0주(200주 감소), XPENGINCSPONADSEACHREP2CLAORDS 0주(50주 감소), ZAILABLIMITEDADSEACHREP10ORDSHS 0주(20주 감소),ZAONLINE 0주(200주 감소), 대보마그네틱 0주(5주 감소), 삼성전기보통주 0주(10주 감소), 삼성전자1우선주 0주(244주 감소), 상아프론테크 0주(20주 감소), 알에프에이치아이씨 0주(10주 감소), 에스케이바이오사이언스보통주 0주(15주 감소), 에스케이바이오팜보통주 0주(20주 감소), 엠플러스 0주(5주 감소), 이오플로우 0주(60주 감소), 카카오보통주0주(15주 감소), 케이엠더블유 0주(10주 감소), 코스모신소재보통주 0주(10주 감소), 펄어비스 0주(10주 감소), 피아이첨단소재보통주 0주(5주감소), 하이브보통주 0주(10주 감소),효성첨단소재보통주 0주(15주 감소)","263,889","117,736",,"211,370",,"170,255","가액 변동, 주식 매각, 신규 매입 등"
